"aar","bydel_id","spraak","bhgalder","enhet","tabellvariabel","tabell_navn","barnikommune","naringsregion_id","kommune_id","fylke_id"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","minoritet","1-5","personer","8","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","minoritet","1-5","prosent","133.3","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","175","barnehagedeltakelse","NULL","NULL","0111","NULL"
"2013","NULL","NULL","1-5","personer","204","barnehagedeltakelse","alle","NULL","0111","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0111","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0111","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0111","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0111","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0111","NULL"
"2013","NULL","NULL","1-5","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0111","NULL"
"2013","NULL","NULL","1-5","personer","198","barnehagedeltakelse","barn_ellers","NULL","0111","NULL"
"2013","NULL","alle","1-5","personer","58","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","alle","1-5","prosent","87.9","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","minoritet","1-5","personer",":","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","minoritet","1-5","prosent",":","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","58","barnehagedeltakelse","NULL","NULL","0118","NULL"
"2013","NULL","NULL","1-5","personer","66","barnehagedeltakelse","alle","NULL","0118","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0118","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0118","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0118","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0118","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0118","NULL"
"2013","NULL","NULL","1-5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0118","NULL"
"2013","NULL","NULL","1-5","personer","66","barnehagedeltakelse","barn_ellers","NULL","0118","NULL"
"2013","NULL","alle","1-5","personer","161","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","alle","1-5","prosent","83","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","minoritet","1-5","personer","11","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","minoritet","1-5","prosent","84.6","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","150","barnehagedeltakelse","NULL","NULL","0119","NULL"
"2013","NULL","NULL","1-5","personer","194","barnehagedeltakelse","alle","NULL","0119","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0119","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0119","NULL"
"2013","NULL","NULL","3","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","0119","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0119","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0119","NULL"
"2013","NULL","NULL","1-5","personer","13","barnehagedeltakelse","innvandrerbakgr","NULL","0119","NULL"
"2013","NULL","NULL","1-5","personer","181","barnehagedeltakelse","barn_ellers","NULL","0119","NULL"
"2013","NULL","alle","1-5","personer","33","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","alle","1-5","prosent","94.3","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","minoritet","3","personer",":","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","minoritet","1-5","personer","6","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","minoritet","1-5","prosent","85.7","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","27","barnehagedeltakelse","NULL","NULL","0121","NULL"
"2013","NULL","NULL","1-5","personer","35","barnehagedeltakelse","alle","NULL","0121","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0121","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0121","NULL"
"2013","NULL","NULL","3","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0121","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0121","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0121","NULL"
"2013","NULL","NULL","1-5","personer","7","barnehagedeltakelse","innvandrerbakgr","NULL","0121","NULL"
"2013","NULL","NULL","1-5","personer","28","barnehagedeltakelse","barn_ellers","NULL","0121","NULL"
"2013","NULL","alle","1-5","personer","260","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","alle","1-5","prosent","85.2","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","minoritet","1","personer","6","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","minoritet","3","personer","5","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","minoritet","4","personer",":","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","minoritet","5","personer","4","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","minoritet","1-5","personer","19","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","minoritet","1-5","prosent","65.5","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","241","barnehagedeltakelse","NULL","NULL","0122","NULL"
"2013","NULL","NULL","1-5","personer","305","barnehagedeltakelse","alle","NULL","0122","NULL"
"2013","NULL","NULL","1","personer","9","barnehagedeltakelse","innvandrerbakgr","NULL","0122","NULL"
"2013","NULL","NULL","2","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0122","NULL"
"2013","NULL","NULL","3","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0122","NULL"
"2013","NULL","NULL","4","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0122","NULL"
"2013","NULL","NULL","5","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","0122","NULL"
"2013","NULL","NULL","1-5","personer","29","barnehagedeltakelse","innvandrerbakgr","NULL","0122","NULL"
"2013","NULL","NULL","1-5","personer","276","barnehagedeltakelse","barn_ellers","NULL","0122","NULL"
"2013","NULL","alle","1-5","personer","300","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","alle","1-5","prosent","89.6","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","minoritet","3","personer","5","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","minoritet","1-5","personer","20","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","minoritet","1-5","prosent","69","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","280","barnehagedeltakelse","NULL","NULL","0123","NULL"
"2013","NULL","NULL","1-5","personer","335","barnehagedeltakelse","alle","NULL","0123","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0123","NULL"
"2013","NULL","NULL","2","personer","4","barnehagedeltakelse","innvandrerbakgr","NULL","0123","NULL"
"2013","NULL","NULL","3","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0123","NULL"
"2013","NULL","NULL","4","personer","11","barnehagedeltakelse","innvandrerbakgr","NULL","0123","NULL"
"2013","NULL","NULL","5","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0123","NULL"
"2013","NULL","NULL","1-5","personer","29","barnehagedeltakelse","innvandrerbakgr","NULL","0123","NULL"
"2013","NULL","NULL","1-5","personer","306","barnehagedeltakelse","barn_ellers","NULL","0123","NULL"
"2013","NULL","alle","1-5","personer","823","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","alle","1-5","prosent","85.8","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","minoritet","1","personer","9","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","minoritet","2","personer","31","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","minoritet","3","personer","40","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","minoritet","4","personer","41","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","minoritet","5","personer","33","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","minoritet","1-5","personer","154","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","minoritet","1-5","prosent","76.6","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","669","barnehagedeltakelse","NULL","NULL","0124","NULL"
"2013","NULL","NULL","1-5","personer","959","barnehagedeltakelse","alle","NULL","0124","NULL"
"2013","NULL","NULL","1","personer","47","barnehagedeltakelse","innvandrerbakgr","NULL","0124","NULL"
"2013","NULL","NULL","2","personer","43","barnehagedeltakelse","innvandrerbakgr","NULL","0124","NULL"
"2013","NULL","NULL","3","personer","42","barnehagedeltakelse","innvandrerbakgr","NULL","0124","NULL"
"2013","NULL","NULL","4","personer","39","barnehagedeltakelse","innvandrerbakgr","NULL","0124","NULL"
"2013","NULL","NULL","5","personer","30","barnehagedeltakelse","innvandrerbakgr","NULL","0124","NULL"
"2013","NULL","NULL","1-5","personer","201","barnehagedeltakelse","innvandrerbakgr","NULL","0124","NULL"
"2013","NULL","NULL","1-5","personer","758","barnehagedeltakelse","barn_ellers","NULL","0124","NULL"
"2013","NULL","alle","1-5","personer","546","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","alle","1-5","prosent","87.1","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","minoritet","1","personer","5","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","minoritet","2","personer","16","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","minoritet","3","personer","21","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","minoritet","4","personer","28","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","minoritet","5","personer","12","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","minoritet","1-5","personer","82","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","minoritet","1-5","prosent","64.1","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","464","barnehagedeltakelse","NULL","NULL","0125","NULL"
"2013","NULL","NULL","1-5","personer","627","barnehagedeltakelse","alle","NULL","0125","NULL"
"2013","NULL","NULL","1","personer","22","barnehagedeltakelse","innvandrerbakgr","NULL","0125","NULL"
"2013","NULL","NULL","2","personer","30","barnehagedeltakelse","innvandrerbakgr","NULL","0125","NULL"
"2013","NULL","NULL","3","personer","26","barnehagedeltakelse","innvandrerbakgr","NULL","0125","NULL"
"2013","NULL","NULL","4","personer","31","barnehagedeltakelse","innvandrerbakgr","NULL","0125","NULL"
"2013","NULL","NULL","5","personer","19","barnehagedeltakelse","innvandrerbakgr","NULL","0125","NULL"
"2013","NULL","NULL","1-5","personer","128","barnehagedeltakelse","innvandrerbakgr","NULL","0125","NULL"
"2013","NULL","NULL","1-5","personer","499","barnehagedeltakelse","barn_ellers","NULL","0125","NULL"
"2013","NULL","alle","1-5","personer","201","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","alle","1-5","prosent","93.5","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","minoritet","2","personer",":","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","minoritet","3","personer","4","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","minoritet","4","personer","4","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","minoritet","5","personer",":","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","minoritet","1-5","personer","16","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","minoritet","1-5","prosent","80","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","185","barnehagedeltakelse","NULL","NULL","0127","NULL"
"2013","NULL","NULL","1-5","personer","215","barnehagedeltakelse","alle","NULL","0127","NULL"
"2013","NULL","NULL","1","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0127","NULL"
"2013","NULL","NULL","2","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0127","NULL"
"2013","NULL","NULL","3","personer","6","barnehagedeltakelse","innvandrerbakgr","NULL","0127","NULL"
"2013","NULL","NULL","4","personer","5","barnehagedeltakelse","innvandrerbakgr","NULL","0127","NULL"
"2013","NULL","NULL","5","personer",":","barnehagedeltakelse","innvandrerbakgr","NULL","0127","NULL"
"2013","NULL","NULL","1-5","personer","20","barnehagedeltakelse","innvandrerbakgr","NULL","0127","NULL"
"2013","NULL","NULL","1-5","personer","195","barnehagedeltakelse","barn_ellers","NULL","0127","NULL"
"2013","NULL","alle","1-5","personer","403","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","alle","1-5","prosent","86.5","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","minoritet","1","personer",":","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","minoritet","2","personer","4","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","minoritet","3","personer","17","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","minoritet","4","personer","9","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","minoritet","5","personer","13","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","minoritet","1-5","personer","45","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","minoritet","1-5","prosent","51.1","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","ikke_minoritet","1-5","personer","358","barnehagedeltakelse","NULL","NULL","0128","NULL"
"2013","NULL","NULL","1-5","personer","466","barnehagedeltakelse","alle","NULL","0128","NULL"
"2013","NULL","NULL","1","personer","17","barnehagedeltakelse","innvandrerbakgr","NULL","0128","NULL"
"2013","NULL","NULL","2","personer","10","barnehagedeltakelse","innvandrerbakgr","NULL","0128","NULL"
"2013","NULL","NULL","3","personer","29","barnehagedeltakelse","innvandrerbakgr","NULL","0128","NULL"
"2013","NULL","NULL","4","personer","16","barnehagedeltakelse","innvandrerbakgr","NULL","0128","NULL"
"2013","NULL","NULL","5","personer","16","barnehagedeltakelse","innvandrerbakgr","NULL","0128","NULL"
"2013","NULL","NULL","1-5","personer","88","barnehagedeltakelse","innvandrerbakgr","NULL","0128","NULL"
"2013","NULL","NULL","1-5","personer","378","barnehagedeltakelse","barn_ellers","NULL","0128","NULL"
"2013","NULL","alle","1-5","personer","368","barnehagedeltakelse","NULL","NULL","0135","NULL"
